TimeStamp,bb_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 20:16:00,-0.517,60.37,60.38,60.37,999.0,0,0.22,0.22,Hold
2025-05-20 20:17:00,-0.526,60.39,60.38,60.37,2894.0,0,0.22,0.22,Hold
2025-05-20 20:18:00,-0.536,60.41,60.42,60.41,421.0,0,0.22,0.22,Hold
2025-05-20 20:19:00,-0.532,60.42,60.42,60.41,396.0,0,0.22,0.22,Hold
2025-05-20 20:20:00,-0.498,60.4,60.41,60.4,506.0,0,0.22,0.22,Hold
2025-05-20 20:21:00,-0.364,60.28,60.27,60.26,2592.0,0,0.22,0.22,Hold
2025-05-20 20:22:00,-0.291,60.22,60.22,60.21,1549.0,0,0.22,0.22,Hold
2025-05-20 20:23:00,-0.316,60.26,60.27,60.26,1000.0,0,0.22,0.22,Hold
2025-05-20 20:24:00,-0.3,60.26,60.27,60.26,480.0,0,0.22,0.22,Hold
2025-05-20 20:25:00,-0.362,60.34,60.34,60.33,595.0,0,0.22,0.22,Hold
2025-05-20 20:26:00,-0.303,60.3,60.3,60.29,424.0,0,0.22,0.22,Hold
2025-05-20 20:27:00,-0.241,60.26,60.26,60.25,448.0,0,0.22,0.22,Hold
2025-05-20 20:28:00,-0.152,60.19,60.19,60.18,1206.0,0,0.22,0.22,Hold
2025-05-20 20:29:00,-0.103,60.16,60.17,60.16,1654.0,0,0.22,0.22,Hold
2025-05-20 20:30:00,-0.066,60.14,60.15,60.14,975.0,0,0.22,0.22,Hold
2025-05-20 20:31:00,-0.059,60.15,60.16,60.15,899.0,0,0.22,0.22,Hold
2025-05-20 20:32:00,-0.027,60.13,60.14,60.13,752.0,0,0.22,0.22,Hold
2025-05-20 20:33:00,-0.073,60.19,60.2,60.19,469.0,0,0.22,0.22,Hold
2025-05-20 20:34:00,-0.091,60.22,60.23,60.22,825.0,0,0.22,0.22,Hold
2025-05-20 20:35:00,-0.119,60.26,60.27,60.26,767.0,0,0.22,0.22,Hold
2025-05-20 20:36:00,-0.132,60.28,60.29,60.28,825.0,0,0.22,0.22,Hold
2025-05-20 20:37:00,-0.174,60.33,60.33,60.32,414.0,0,0.22,0.22,Hold
2025-05-20 20:38:00,-0.146,60.31,60.31,60.3,506.0,0,0.22,0.22,Hold
2025-05-20 20:39:00,-0.091,60.26,60.26,60.25,543.0,0,0.22,0.22,Hold
2025-05-20 20:40:00,-0.051,60.22,60.23,60.22,1209.0,0,0.22,0.22,Hold
2025-05-20 20:41:00,0.403,60.15,60.16,60.15,363.0,1,-59.94,0.21,Buy
2025-05-20 20:42:00,0.458,60.1,60.11,60.1,1715.0,1,-59.94,0.16,Hold
2025-05-20 20:43:00,0.442,60.12,60.12,60.11,534.0,1,-59.94,0.17,Hold
2025-05-20 20:44:00,0.487,60.08,60.09,60.08,848.0,1,-59.94,0.14,Hold
2025-05-20 20:45:00,0.471,60.1,60.1,60.09,439.0,1,-59.94,0.15,Hold
2025-05-20 20:46:00,0.547,60.03,60.04,60.03,681.0,1,-59.94,0.09,Hold
2025-05-20 20:47:00,0.605,59.98,59.98,59.97,3669.0,1,-59.94,0.03,Hold
2025-05-20 20:48:00,0.613,59.98,59.98,59.97,2941.0,1,-59.94,0.03,Hold
2025-05-20 20:49:00,0.673,59.93,59.93,59.92,3593.0,1,-59.94,-0.02,Hold
2025-05-20 20:50:00,0.65,59.96,59.96,59.95,2441.0,1,-59.94,0.01,Hold
2025-05-20 20:51:00,0.657,59.96,59.96,59.95,908.0,1,-59.94,0.01,Hold
2025-05-20 20:52:00,0.705,59.92,59.92,59.91,725.0,1,-59.94,-0.03,Hold
2025-05-20 20:53:00,0.64,59.99,60.0,59.99,1338.0,1,-59.94,0.05,Hold
2025-05-20 20:54:00,0.623,60.01,60.01,60.0,861.0,1,-59.94,0.06,Hold
2025-05-20 20:55:00,0.637,60.0,60.0,59.99,1261.0,1,-59.94,0.05,Hold
2025-05-20 20:56:00,0.742,59.9,59.9,59.89,844.0,1,-59.94,-0.05,Hold
2025-05-20 20:57:00,0.768,59.88,59.88,59.87,1066.0,1,-59.94,-0.07,Hold
2025-05-20 20:58:00,0.815,59.84,59.85,59.84,1288.0,1,-59.94,-0.1,Hold
2025-05-20 20:59:00,0.821,59.84,59.85,59.84,839.0,1,-59.94,-0.1,Hold
2025-05-20 21:00:00,0.816,59.85,59.86,59.85,727.0,1,-59.94,-0.09,Hold
2025-05-20 21:01:00,0.801,59.87,59.88,59.87,704.0,1,-59.94,-0.07,Hold
2025-05-20 21:02:00,0.825,59.85,59.86,59.85,985.0,1,-59.94,-0.09,Hold
2025-05-20 21:03:00,0.809,59.87,59.88,59.87,695.0,1,-59.94,-0.07,Hold
2025-05-20 21:04:00,0.802,59.88,59.89,59.88,455.0,1,-59.94,-0.06,Hold
2025-05-20 21:05:00,0.722,59.96,59.98,59.97,834.0,1,-59.94,0.03,Hold
2025-05-20 21:06:00,0.67,60.01,60.01,60.0,1177.0,1,-59.94,0.06,Hold
2025-05-20 21:07:00,0.639,60.04,60.04,60.03,991.0,1,-59.94,0.09,Hold
2025-05-20 21:08:00,0.598,60.08,60.08,60.07,679.0,1,-59.94,0.13,Hold
2025-05-20 21:09:00,0.557,60.12,60.12,60.11,607.0,1,-59.94,0.17,Hold
2025-05-20 21:10:00,0.574,60.1,60.11,60.1,322.0,1,-59.94,0.16,Hold
2025-05-20 21:11:00,0.571,60.1,60.1,60.09,520.0,1,-59.94,0.15,Hold
2025-05-20 21:12:00,0.567,60.1,60.11,60.1,1114.0,1,-59.94,0.16,Hold
2025-05-20 21:13:00,0.502,60.16,60.17,60.16,310.0,1,-59.94,0.22,Hold
2025-05-20 21:14:00,0.488,60.17,60.18,60.17,542.0,1,-59.94,0.23,Hold
2025-05-20 21:15:00,0.463,60.19,60.2,60.19,482.0,1,-59.94,0.25,Hold
2025-05-20 21:16:00,0.497,60.15,60.16,60.15,446.0,1,-59.94,0.21,Hold
2025-05-20 21:17:00,0.441,60.2,60.21,60.2,609.0,1,-59.94,0.26,Hold
2025-05-20 21:18:00,0.357,60.28,60.28,60.27,848.0,1,-59.94,0.33,Hold
2025-05-20 21:19:00,0.352,60.28,60.28,60.27,501.0,1,-59.94,0.33,Hold
2025-05-20 21:20:00,0.268,60.36,60.36,60.35,636.0,1,-59.94,0.41,Hold
2025-05-20 21:21:00,0.255,60.37,60.37,60.36,837.0,1,-59.94,0.42,Hold
2025-05-20 21:22:00,0.203,60.42,60.42,60.41,1420.0,1,-59.94,0.47,Hold
2025-05-20 21:23:00,0.182,60.44,60.44,60.43,765.0,1,-59.94,0.49,Hold
2025-05-20 21:24:00,0.191,60.43,60.44,60.43,1337.0,1,-59.94,0.49,Hold
2025-05-20 21:25:00,0.181,60.44,60.44,60.43,834.0,1,-59.94,0.49,Hold
2025-05-20 21:26:00,0.201,60.42,60.44,60.43,520.0,1,-59.94,0.49,Hold
2025-05-20 21:27:00,0.124,60.5,60.5,60.49,1214.0,1,-59.94,0.55,Hold
2025-05-20 21:28:00,0.117,60.51,60.52,60.51,1268.0,1,-59.94,0.57,Hold
2025-05-20 21:29:00,0.168,60.46,60.47,60.46,1159.0,1,-59.94,0.52,Hold
2025-05-20 21:30:00,0.112,60.52,60.53,60.52,1590.0,1,-59.94,0.58,Hold
2025-05-20 21:31:00,0.099,60.54,60.55,60.54,2565.0,1,-59.94,0.6,Hold
2025-05-20 21:32:00,0.084,60.56,60.56,60.55,881.0,1,-59.94,0.61,Hold
2025-05-20 21:33:00,0.089,60.56,60.57,60.56,859.0,1,-59.94,0.62,Hold
2025-05-20 21:34:00,0.075,60.58,60.58,60.57,1835.0,1,-59.94,0.63,Hold
2025-05-20 21:35:00,0.089,60.57,60.57,60.56,945.0,1,-59.94,0.62,Hold
2025-05-20 21:36:00,0.063,60.6,60.61,60.6,1207.0,1,-59.94,0.66,Hold
2025-05-20 21:37:00,0.069,60.6,60.6,60.59,1612.0,1,-59.94,0.65,Hold
2025-05-20 21:38:00,0.092,60.58,60.59,60.58,1107.0,1,-59.94,0.64,Hold
2025-05-20 21:39:00,0.097,60.58,60.58,60.57,766.0,1,-59.94,0.63,Hold
2025-05-20 21:40:00,0.08,60.6,60.61,60.6,764.0,1,-59.94,0.66,Hold
2025-05-20 21:41:00,0.065,60.62,60.62,60.61,1327.0,1,-59.94,0.67,Hold
2025-05-20 21:42:00,0.059,60.63,60.63,60.62,900.0,1,-59.94,0.68,Hold
2025-05-20 21:43:00,0.026,60.67,60.68,60.67,2444.0,1,-59.94,0.73,Hold
2025-05-20 21:44:00,0.093,60.61,60.62,60.61,2217.0,1,-59.94,0.67,Hold
2025-05-20 21:45:00,0.06,60.65,60.66,60.65,3133.0,1,-59.94,0.71,Hold
2025-05-20 21:46:00,0.013,60.71,60.72,60.71,2464.0,1,-59.94,0.77,Hold
2025-05-20 21:47:00,-0.992,60.75,60.75,60.74,3168.0,0,0.8,0.8,Sell
2025-05-20 21:48:00,-0.988,60.74,60.75,60.74,2838.0,0,0.8,0.8,Hold
2025-05-20 21:49:00,-1.015,60.76,60.76,60.75,2750.0,0,0.8,0.8,Hold
2025-05-20 21:50:00,-1.083,60.82,60.83,60.82,4905.0,0,0.8,0.8,Hold
2025-05-20 21:51:00,-1.079,60.81,60.82,60.81,2737.0,0,0.8,0.8,Hold
2025-05-20 21:52:00,-1.085,60.81,60.81,60.8,2137.0,0,0.8,0.8,Hold
2025-05-20 21:53:00,-1.09,60.81,60.82,60.81,2098.0,0,0.8,0.8,Hold
2025-05-20 21:54:00,-1.136,60.85,60.85,60.84,3536.0,0,0.8,0.8,Hold
2025-05-20 21:55:00,-1.194,60.9,60.9,60.89,4922.0,0,0.8,0.8,Hold
2025-05-20 21:56:00,-1.274,60.97,60.97,60.96,7348.0,0,0.8,0.8,Hold
2025-05-20 21:57:00,-1.355,61.04,61.05,61.04,8353.0,0,0.8,0.8,Hold
2025-05-20 21:58:00,-1.219,60.9,60.91,60.9,11015.0,0,0.8,0.8,Hold
2025-05-20 21:59:00,-1.221,60.9,60.91,60.9,11441.0,0,0.8,0.8,Hold
2025-05-20 22:00:00,-1.1,60.78,60.8,60.78,5876.0,0,0.8,0.8,No trade
