TimeStamp,ma_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 15:52:00,-0.354,70.6,70.6,70.59,4918.0,0,0.0,0.0,Hold
2025-05-20 15:53:00,-0.294,70.7,70.7,70.69,3764.0,0,0.0,0.0,Hold
2025-05-20 15:54:00,-0.252,70.65,70.67,70.66,2294.0,0,0.0,0.0,Hold
2025-05-20 15:55:00,-0.236,70.54,70.56,70.55,1697.0,0,0.0,0.0,Hold
2025-05-20 15:56:00,-0.225,70.52,70.54,70.53,2914.0,0,0.0,0.0,Hold
2025-05-20 15:57:00,-0.226,70.46,70.46,70.45,1418.0,0,0.0,0.0,Hold
2025-05-20 15:58:00,-0.253,70.29,70.29,70.28,1774.0,0,0.0,0.0,Hold
2025-05-20 15:59:00,-0.255,70.4,70.41,70.4,2141.0,0,0.0,0.0,Hold
2025-05-20 16:00:00,-0.26,70.37,70.39,70.38,2464.0,0,0.0,0.0,Hold
2025-05-20 16:01:00,-0.265,70.35,70.33,70.32,2343.0,0,0.0,0.0,Hold
2025-05-20 16:02:00,-0.266,70.36,70.37,70.36,2414.0,0,0.0,0.0,Hold
2025-05-20 16:03:00,-0.255,70.42,70.44,70.43,1607.0,0,0.0,0.0,Hold
2025-05-20 16:04:00,-0.239,70.45,70.45,70.44,1558.0,0,0.0,0.0,Hold
2025-05-20 16:05:00,-0.214,70.51,70.52,70.51,1749.0,0,0.0,0.0,Hold
2025-05-20 16:06:00,-0.206,70.43,70.44,70.43,1614.0,0,0.0,0.0,Hold
2025-05-20 16:07:00,-0.221,70.29,70.3,70.29,2821.0,0,0.0,0.0,Hold
2025-05-20 16:08:00,-0.238,70.25,70.25,70.24,1913.0,0,0.0,0.0,Hold
2025-05-20 16:09:00,-0.269,70.13,70.14,70.13,2203.0,0,0.0,0.0,Hold
2025-05-20 16:10:00,-0.27,70.27,70.27,70.26,2498.0,0,0.0,0.0,Hold
2025-05-20 16:11:00,-0.277,70.22,70.24,70.23,1541.0,0,0.0,0.0,Hold
2025-05-20 16:12:00,-0.264,70.32,70.34,70.33,689.0,0,0.0,0.0,Hold
2025-05-20 16:13:00,-0.25,70.33,70.34,70.33,1969.0,0,0.0,0.0,Hold
2025-05-20 16:14:00,-0.242,70.3,70.31,70.3,900.0,0,0.0,0.0,Hold
2025-05-20 16:15:00,-0.21,70.44,70.44,70.43,1258.0,0,0.0,0.0,Hold
2025-05-20 16:16:00,-0.195,70.36,70.37,70.36,1492.0,0,0.0,0.0,Hold
2025-05-20 16:17:00,-0.166,70.45,70.46,70.45,1321.0,0,0.0,0.0,Hold
2025-05-20 16:18:00,-0.126,70.54,70.56,70.55,2395.0,0,0.0,0.0,Hold
2025-05-20 16:19:00,-0.097,70.51,70.52,70.51,1381.0,0,0.0,0.0,Hold
2025-05-20 16:20:00,-0.053,70.62,70.62,70.61,1292.0,0,0.0,0.0,Hold
2025-05-20 16:21:00,-0.026,70.56,70.56,70.55,2902.0,0,0.0,0.0,Hold
2025-05-20 16:22:00,0.005,70.61,70.61,70.6,847.0,1,-70.61,-0.01,Buy
2025-05-20 16:23:00,0.017,70.53,70.55,70.54,1333.0,1,-70.61,-0.07,Hold
2025-05-20 16:24:00,0.009,70.43,70.44,70.44,1565.0,1,-70.61,-0.17,Hold
2025-05-20 16:25:00,0.014,70.49,70.49,70.48,1074.0,1,-70.61,-0.13,Hold
2025-05-20 16:26:00,0.039,70.61,70.61,70.6,1123.0,1,-70.61,-0.01,Hold
2025-05-20 16:27:00,0.041,70.52,70.53,70.52,1266.0,1,-70.61,-0.09,Hold
2025-05-20 16:28:00,0.014,70.35,70.36,70.35,2828.0,1,-70.61,-0.26,Hold
2025-05-20 16:29:00,-0.0,70.38,70.38,70.37,1003.0,1,-70.61,-0.24,Hold
2025-05-20 16:30:00,-0.005,70.41,70.42,70.41,917.0,0,-0.2,-0.2,Sell
2025-05-20 16:31:00,0.002,70.47,70.47,70.46,1028.0,1,-70.67,-0.21,Buy
2025-05-20 16:32:00,-0.016,70.33,70.33,70.32,1549.0,0,-0.35,-0.35,Sell
2025-05-20 16:33:00,-0.011,70.43,70.43,70.42,1146.0,0,-0.35,-0.35,Hold
2025-05-20 16:34:00,-0.004,70.46,70.47,70.46,834.0,0,-0.35,-0.35,Hold
2025-05-20 16:35:00,0.012,70.52,70.53,70.52,1470.0,1,-70.88,-0.36,Buy
2025-05-20 16:36:00,0.014,70.46,70.47,70.46,947.0,1,-70.88,-0.42,Hold
2025-05-20 16:37:00,0.034,70.57,70.57,70.56,800.0,1,-70.88,-0.32,Hold
2025-05-20 16:38:00,0.074,70.69,70.7,70.69,2411.0,1,-70.88,-0.19,Hold
2025-05-20 16:39:00,0.131,70.84,70.84,70.83,5253.0,1,-70.88,-0.05,Hold
2025-05-20 16:40:00,0.178,70.86,70.87,70.86,2287.0,1,-70.88,-0.02,Hold
2025-05-20 16:41:00,0.207,70.81,70.81,70.8,1508.0,1,-70.88,-0.08,Hold
2025-05-20 16:42:00,0.233,70.82,70.82,70.81,1022.0,1,-70.88,-0.07,Hold
2025-05-20 16:43:00,0.249,70.79,70.8,70.79,793.0,1,-70.88,-0.09,Hold
2025-05-20 16:44:00,0.282,70.92,70.93,70.92,2032.0,1,-70.88,0.04,Hold
2025-05-20 16:45:00,0.305,70.9,70.92,70.91,2321.0,1,-70.88,0.03,Hold
2025-05-20 16:46:00,0.315,70.87,70.88,70.87,1283.0,1,-70.88,-0.01,Hold
2025-05-20 16:47:00,0.315,70.86,70.87,70.86,561.0,1,-70.88,-0.02,Hold
2025-05-20 16:48:00,0.327,70.93,70.94,70.93,1192.0,1,-70.88,0.05,Hold
2025-05-20 16:49:00,0.329,70.91,70.92,70.91,1140.0,1,-70.88,0.03,Hold
2025-05-20 16:50:00,0.325,70.89,70.89,70.88,1076.0,1,-70.88,-0.0,Hold
2025-05-20 16:51:00,0.298,70.75,70.76,70.75,2534.0,1,-70.88,-0.13,Hold
2025-05-20 16:52:00,0.292,70.82,70.82,70.81,1344.0,1,-70.88,-0.07,Hold
2025-05-20 16:53:00,0.29,70.83,70.84,70.83,726.0,1,-70.88,-0.05,Hold
2025-05-20 16:54:00,0.289,70.84,70.85,70.84,863.0,1,-70.88,-0.04,Hold
2025-05-20 16:55:00,0.288,70.86,70.86,70.85,986.0,1,-70.88,-0.03,Hold
2025-05-20 16:56:00,0.274,70.78,70.78,70.77,555.0,1,-70.88,-0.11,Hold
2025-05-20 16:57:00,0.239,70.65,70.66,70.65,2695.0,1,-70.88,-0.23,Hold
2025-05-20 16:58:00,0.191,70.56,70.56,70.55,2813.0,1,-70.88,-0.33,Hold
2025-05-20 16:59:00,0.142,70.49,70.5,70.49,1511.0,1,-70.88,-0.39,Hold
2025-05-20 17:00:00,0.103,70.5,70.5,70.49,4383.0,1,-70.88,-0.39,Hold
2025-05-20 17:01:00,0.07,70.5,70.5,70.49,1861.0,1,-70.88,-0.39,Hold
2025-05-20 17:02:00,0.058,70.59,70.59,70.58,1146.0,1,-70.88,-0.3,Hold
2025-05-20 17:03:00,0.053,70.62,70.63,70.62,1644.0,1,-70.88,-0.26,Hold
2025-05-20 17:04:00,0.041,70.57,70.57,70.56,830.0,1,-70.88,-0.32,Hold
2025-05-20 17:05:00,0.021,70.51,70.52,70.51,960.0,1,-70.88,-0.37,Hold
2025-05-20 17:06:00,-0.006,70.45,70.45,70.44,770.0,0,-0.44,-0.44,Sell
2025-05-20 17:07:00,-0.004,70.61,70.61,70.6,658.0,0,-0.44,-0.44,Hold
2025-05-20 17:08:00,-0.007,70.59,70.6,70.59,763.0,0,-0.44,-0.44,Hold
2025-05-20 17:09:00,-0.015,70.58,70.58,70.57,582.0,0,-0.44,-0.44,Hold
2025-05-20 17:10:00,-0.025,70.55,70.56,70.55,317.0,0,-0.44,-0.44,Hold
2025-05-20 17:11:00,-0.013,70.68,70.68,70.67,982.0,0,-0.44,-0.44,Hold
2025-05-20 17:12:00,-0.014,70.62,70.63,70.62,1474.0,0,-0.44,-0.44,Hold
2025-05-20 17:13:00,-0.014,70.62,70.64,70.63,417.0,0,-0.44,-0.44,Hold
2025-05-20 17:14:00,-0.02,70.6,70.6,70.59,790.0,0,-0.44,-0.44,Hold
2025-05-20 17:15:00,-0.021,70.61,70.61,70.6,280.0,0,-0.44,-0.44,Hold
2025-05-20 17:16:00,-0.019,70.64,70.65,70.64,611.0,0,-0.44,-0.44,Hold
2025-05-20 17:17:00,-0.009,70.69,70.7,70.69,1193.0,0,-0.44,-0.44,Hold
2025-05-20 17:18:00,0.004,70.71,70.72,70.71,486.0,1,-71.16,-0.45,Buy
2025-05-20 17:19:00,0.013,70.71,70.71,70.7,979.0,1,-71.16,-0.46,Hold
2025-05-20 17:20:00,0.016,70.67,70.67,70.66,1058.0,1,-71.16,-0.5,Hold
2025-05-20 17:21:00,0.02,70.69,70.7,70.69,318.0,1,-71.16,-0.47,Hold
2025-05-20 17:22:00,0.022,70.68,70.67,70.66,691.0,1,-71.16,-0.5,Hold
2025-05-20 17:23:00,0.0,70.55,70.56,70.55,747.0,1,-71.16,-0.61,Hold
2025-05-20 17:24:00,-0.024,70.52,70.53,70.52,1835.0,0,-0.64,-0.64,Sell
2025-05-20 17:25:00,-0.038,70.55,70.57,70.56,818.0,0,-0.64,-0.64,Hold
2025-05-20 17:26:00,-0.028,70.67,70.67,70.66,865.0,0,-0.64,-0.64,Hold
2025-05-20 17:27:00,-0.019,70.68,70.68,70.67,1529.0,0,-0.64,-0.64,Hold
2025-05-20 17:28:00,-0.023,70.64,70.65,70.64,655.0,0,-0.64,-0.64,Hold
2025-05-20 17:29:00,-0.021,70.67,70.67,70.66,489.0,0,-0.64,-0.64,Hold
2025-05-20 17:30:00,-0.014,70.7,70.71,70.7,1207.0,0,-0.64,-0.64,Hold
2025-05-20 17:31:00,-0.009,70.7,70.7,70.69,554.0,0,-0.64,-0.64,Hold
2025-05-20 17:32:00,-0.028,70.58,70.59,70.58,758.0,0,-0.64,-0.64,Hold
2025-05-20 17:33:00,-0.035,70.62,70.63,70.62,1036.0,0,-0.64,-0.64,Hold
2025-05-20 17:34:00,-0.04,70.63,70.64,70.63,612.0,0,-0.64,-0.64,Hold
2025-05-20 17:35:00,-0.048,70.6,70.61,70.6,616.0,0,-0.64,-0.64,Hold
2025-05-20 17:36:00,-0.062,70.57,70.58,70.57,404.0,0,-0.64,-0.64,Hold
2025-05-20 17:37:00,-0.072,70.56,70.57,70.56,824.0,0,-0.64,-0.64,Hold
2025-05-20 17:38:00,-0.084,70.53,70.54,70.53,692.0,0,-0.64,-0.64,Hold
2025-05-20 17:39:00,-0.081,70.59,70.58,70.57,1219.0,0,-0.64,-0.64,Hold
2025-05-20 17:40:00,-0.085,70.54,70.54,70.53,553.0,0,-0.64,-0.64,Hold
2025-05-20 17:41:00,-0.095,70.5,70.49,70.48,1761.0,0,-0.64,-0.64,Hold
2025-05-20 17:42:00,-0.094,70.55,70.56,70.55,898.0,0,-0.64,-0.64,Hold
2025-05-20 17:43:00,-0.1,70.51,70.51,70.5,571.0,0,-0.64,-0.64,Hold
2025-05-20 17:44:00,-0.118,70.41,70.41,70.4,810.0,0,-0.64,-0.64,Hold
2025-05-20 17:45:00,-0.13,70.42,70.42,70.41,1158.0,0,-0.64,-0.64,Hold
2025-05-20 17:46:00,-0.132,70.46,70.46,70.45,1473.0,0,-0.64,-0.64,Hold
2025-05-20 17:47:00,-0.121,70.53,70.53,70.52,545.0,0,-0.64,-0.64,Hold
2025-05-20 17:48:00,-0.091,70.64,70.64,70.63,2462.0,0,-0.64,-0.64,Hold
2025-05-20 17:49:00,-0.065,70.65,70.66,70.65,1777.0,0,-0.64,-0.64,Hold
2025-05-20 17:50:00,-0.045,70.64,70.65,70.64,1028.0,0,-0.64,-0.64,Hold
2025-05-20 17:51:00,-0.029,70.65,70.65,70.64,730.0,0,-0.64,-0.64,Hold
2025-05-20 17:52:00,-0.017,70.63,70.63,70.62,543.0,0,-0.64,-0.64,Hold
2025-05-20 17:53:00,-0.011,70.6,70.61,70.6,649.0,0,-0.64,-0.64,Hold
2025-05-20 17:54:00,-0.003,70.62,70.63,70.62,415.0,0,-0.64,-0.64,Hold
2025-05-20 17:55:00,0.023,70.73,70.74,70.73,1238.0,1,-71.38,-0.65,Buy
2025-05-20 17:56:00,0.065,70.86,70.88,70.87,3357.0,1,-71.38,-0.51,Hold
2025-05-20 17:57:00,0.096,70.85,70.84,70.83,1207.0,1,-71.38,-0.55,Hold
2025-05-20 17:58:00,0.113,70.82,70.83,70.82,937.0,1,-71.38,-0.56,Hold
2025-05-20 17:59:00,0.121,70.79,70.79,70.78,1094.0,1,-71.38,-0.6,Hold
2025-05-20 18:00:00,0.126,70.79,70.79,70.78,871.0,1,-71.38,-0.6,Hold
2025-05-20 18:01:00,0.135,70.82,70.83,70.82,1151.0,1,-71.38,-0.56,Hold
2025-05-20 18:02:00,0.136,70.78,70.81,70.8,629.0,1,-71.38,-0.58,Hold
2025-05-20 18:03:00,0.141,70.81,70.81,70.8,618.0,1,-71.38,-0.58,Hold
2025-05-20 18:04:00,0.138,70.77,70.78,70.77,597.0,1,-71.38,-0.61,Hold
2025-05-20 18:05:00,0.124,70.71,70.72,70.71,462.0,1,-71.38,-0.67,Hold
2025-05-20 18:06:00,0.096,70.62,70.63,70.62,987.0,1,-71.38,-0.76,Hold
2025-05-20 18:07:00,0.08,70.65,70.65,70.64,1608.0,1,-71.38,-0.74,Hold
2025-05-20 18:08:00,0.061,70.62,70.63,70.62,537.0,1,-71.38,-0.76,Hold
2025-05-20 18:09:00,0.052,70.66,70.67,70.66,2939.0,1,-71.38,-0.72,Hold
2025-05-20 18:10:00,0.025,70.54,70.55,70.54,821.0,1,-71.38,-0.84,Hold
2025-05-20 18:11:00,0.007,70.56,70.56,70.55,1507.0,1,-71.38,-0.83,Hold
2025-05-20 18:12:00,0.003,70.62,70.61,70.6,799.0,1,-71.38,-0.78,Hold
2025-05-20 18:13:00,0.004,70.65,70.65,70.64,700.0,1,-71.38,-0.74,Hold
2025-05-20 18:14:00,0.001,70.63,70.65,70.64,715.0,1,-71.38,-0.74,Hold
2025-05-20 18:15:00,-0.006,70.6,70.61,70.6,892.0,0,-0.78,-0.78,Sell
2025-05-20 18:16:00,-0.008,70.62,70.63,70.62,719.0,0,-0.78,-0.78,Hold
2025-05-20 18:17:00,-0.004,70.65,70.65,70.64,364.0,0,-0.78,-0.78,Hold
2025-05-20 18:18:00,0.003,70.67,70.68,70.67,486.0,1,-71.46,-0.79,Buy
2025-05-20 18:19:00,0.004,70.64,70.65,70.64,471.0,1,-71.46,-0.82,Hold
2025-05-20 18:20:00,0.022,70.75,70.76,70.75,1081.0,1,-71.46,-0.71,Hold
2025-05-20 18:21:00,0.031,70.71,70.72,70.71,918.0,1,-71.46,-0.75,Hold
2025-05-20 18:22:00,0.031,70.67,70.68,70.67,497.0,1,-71.46,-0.79,Hold
2025-05-20 18:23:00,0.024,70.64,70.64,70.63,1346.0,1,-71.46,-0.83,Hold
2025-05-20 18:24:00,0.005,70.56,70.57,70.56,909.0,1,-71.46,-0.9,Hold
2025-05-20 18:25:00,-0.003,70.61,70.62,70.61,1724.0,0,-0.85,-0.85,Sell
2025-05-20 18:26:00,0.005,70.68,70.69,70.68,591.0,1,-71.54,-0.86,Buy
2025-05-20 18:27:00,0.027,70.78,70.79,70.78,3257.0,1,-71.54,-0.76,Hold
2025-05-20 18:28:00,0.047,70.79,70.79,70.78,1625.0,1,-71.54,-0.76,Hold
2025-05-20 18:29:00,0.054,70.74,70.74,70.73,826.0,1,-71.54,-0.81,Hold
2025-05-20 18:30:00,0.067,70.78,70.79,70.78,544.0,1,-71.54,-0.76,Hold
2025-05-20 18:31:00,0.087,70.84,70.85,70.84,1037.0,1,-71.54,-0.7,Hold
2025-05-20 18:32:00,0.098,70.82,70.82,70.81,1282.0,1,-71.54,-0.73,Hold
2025-05-20 18:33:00,0.115,70.87,70.87,70.86,518.0,1,-71.54,-0.68,Hold
2025-05-20 18:34:00,0.122,70.83,70.84,70.83,955.0,1,-71.54,-0.71,Hold
2025-05-20 18:35:00,0.132,70.86,70.86,70.85,648.0,1,-71.54,-0.69,Hold
2025-05-20 18:36:00,0.146,70.91,70.91,70.9,764.0,1,-71.54,-0.64,Hold
2025-05-20 18:37:00,0.17,70.99,70.99,70.98,2122.0,1,-71.54,-0.56,Hold
2025-05-20 18:38:00,0.193,71.02,71.03,71.02,4544.0,1,-71.54,-0.52,Hold
2025-05-20 18:39:00,0.21,71.01,71.02,71.01,751.0,1,-71.54,-0.53,Hold
2025-05-20 18:40:00,0.221,71.01,71.01,71.0,1794.0,1,-71.54,-0.54,Hold
2025-05-20 18:41:00,0.225,70.99,71.0,70.99,630.0,1,-71.54,-0.55,Hold
2025-05-20 18:42:00,0.237,71.05,71.06,71.05,654.0,1,-71.54,-0.49,Hold
2025-05-20 18:43:00,0.244,71.04,71.05,71.04,1824.0,1,-71.54,-0.5,Hold
2025-05-20 18:44:00,0.254,71.09,71.1,71.09,1954.0,1,-71.54,-0.45,Hold
2025-05-20 18:45:00,0.254,71.05,71.06,71.05,1552.0,1,-71.54,-0.49,Hold
2025-05-20 18:46:00,0.258,71.08,71.08,71.07,624.0,1,-71.54,-0.47,Hold
2025-05-20 18:47:00,0.263,71.1,71.1,71.09,464.0,1,-71.54,-0.45,Hold
2025-05-20 18:48:00,0.269,71.11,71.11,71.1,436.0,1,-71.54,-0.44,Hold
2025-05-20 18:49:00,0.268,71.08,71.08,71.07,635.0,1,-71.54,-0.47,Hold
2025-05-20 18:50:00,0.273,71.12,71.13,71.12,695.0,1,-71.54,-0.42,Hold
2025-05-20 18:51:00,0.265,71.06,71.07,71.06,949.0,1,-71.54,-0.48,Hold
2025-05-20 18:52:00,0.254,71.04,71.05,71.04,681.0,1,-71.54,-0.5,Hold
2025-05-20 18:53:00,0.241,71.03,71.04,71.03,871.0,1,-71.54,-0.51,Hold
2025-05-20 18:54:00,0.238,71.08,71.09,71.08,552.0,1,-71.54,-0.46,Hold
2025-05-20 18:55:00,0.241,71.11,71.13,71.12,1274.0,1,-71.54,-0.42,Hold
2025-05-20 18:56:00,0.246,71.12,71.13,71.12,333.0,1,-71.54,-0.42,Hold
2025-05-20 18:57:00,0.241,71.07,71.06,71.05,460.0,1,-71.54,-0.49,Hold
2025-05-20 18:58:00,0.237,71.08,71.08,71.07,268.0,1,-71.54,-0.47,Hold
2025-05-20 18:59:00,0.227,71.04,71.04,71.03,399.0,1,-71.54,-0.51,Hold
2025-05-20 19:00:00,0.223,71.08,71.08,71.07,770.0,1,-71.54,-0.47,Hold
2025-05-20 19:01:00,0.224,71.1,71.09,71.08,670.0,1,-71.54,-0.46,Hold
2025-05-20 19:02:00,0.221,71.09,71.1,71.09,561.0,1,-71.54,-0.45,Hold
2025-05-20 19:03:00,0.215,71.07,71.07,71.06,323.0,1,-71.54,-0.48,Hold
2025-05-20 19:04:00,0.215,71.11,71.11,71.1,443.0,1,-71.54,-0.44,Hold
2025-05-20 19:05:00,0.218,71.14,71.15,71.14,643.0,1,-71.54,-0.4,Hold
2025-05-20 19:06:00,0.213,71.11,71.12,71.11,1061.0,1,-71.54,-0.43,Hold
2025-05-20 19:07:00,0.216,71.16,71.16,71.15,688.0,1,-71.54,-0.39,Hold
2025-05-20 19:08:00,0.21,71.12,71.13,71.12,599.0,1,-71.54,-0.42,Hold
2025-05-20 19:09:00,0.207,71.14,71.15,71.14,421.0,1,-71.54,-0.4,Hold
2025-05-20 19:10:00,0.197,71.11,71.12,71.11,367.0,1,-71.54,-0.43,Hold
2025-05-20 19:11:00,0.18,71.07,71.08,71.07,431.0,1,-71.54,-0.47,Hold
2025-05-20 19:12:00,0.168,71.08,71.09,71.08,338.0,1,-71.54,-0.46,Hold
2025-05-20 19:13:00,0.153,71.06,71.06,71.05,675.0,1,-71.54,-0.49,Hold
2025-05-20 19:14:00,0.148,71.11,71.11,71.1,707.0,1,-71.54,-0.44,Hold
2025-05-20 19:15:00,0.134,71.06,71.07,71.06,314.0,1,-71.54,-0.48,Hold
2025-05-20 19:16:00,0.117,71.04,71.04,71.03,640.0,1,-71.54,-0.51,Hold
2025-05-20 19:17:00,0.104,71.04,71.04,71.03,420.0,1,-71.54,-0.51,Hold
2025-05-20 19:18:00,0.086,71.01,71.01,71.0,597.0,1,-71.54,-0.54,Hold
2025-05-20 19:19:00,0.069,71.0,71.0,70.99,956.0,1,-71.54,-0.55,Hold
2025-05-20 19:20:00,0.049,70.96,70.97,70.96,906.0,1,-71.54,-0.58,Hold
2025-05-20 19:21:00,0.021,70.9,70.91,70.9,690.0,1,-71.54,-0.64,Hold
2025-05-20 19:22:00,0.004,70.94,70.94,70.93,1160.0,1,-71.54,-0.61,Hold
2025-05-20 19:23:00,-0.018,70.9,70.91,70.9,754.0,0,-0.64,-0.64,Sell
2025-05-20 19:24:00,-0.035,70.92,70.93,70.92,206.0,0,-0.64,-0.64,Hold
2025-05-20 19:25:00,-0.045,70.94,70.94,70.93,512.0,0,-0.64,-0.64,Hold
2025-05-20 19:26:00,-0.049,70.97,70.98,70.97,1040.0,0,-0.64,-0.64,Hold
2025-05-20 19:27:00,-0.041,71.03,71.04,71.03,851.0,0,-0.64,-0.64,Hold
2025-05-20 19:28:00,-0.041,71.0,71.01,71.0,716.0,0,-0.64,-0.64,Hold
2025-05-20 19:29:00,-0.046,70.97,70.98,70.97,363.0,0,-0.64,-0.64,Hold
2025-05-20 19:30:00,-0.058,70.93,70.94,70.93,541.0,0,-0.64,-0.64,Hold
2025-05-20 19:31:00,-0.07,70.91,70.92,70.91,797.0,0,-0.64,-0.64,Hold
2025-05-20 19:32:00,-0.1,70.79,70.8,70.79,1441.0,0,-0.64,-0.64,Hold
2025-05-20 19:33:00,-0.134,70.73,70.74,70.73,3390.0,0,-0.64,-0.64,Hold
2025-05-20 19:34:00,-0.165,70.71,70.71,70.7,1589.0,0,-0.64,-0.64,Hold
2025-05-20 19:35:00,-0.189,70.71,70.72,70.71,1669.0,0,-0.64,-0.64,Hold
2025-05-20 19:36:00,-0.197,70.78,70.78,70.77,1555.0,0,-0.64,-0.64,Hold
2025-05-20 19:37:00,-0.219,70.67,70.67,70.66,2368.0,0,-0.64,-0.64,Hold
2025-05-20 19:38:00,-0.224,70.74,70.74,70.73,817.0,0,-0.64,-0.64,Hold
2025-05-20 19:39:00,-0.238,70.68,70.69,70.68,1152.0,0,-0.64,-0.64,Hold
2025-05-20 19:40:00,-0.245,70.7,70.71,70.7,898.0,0,-0.64,-0.64,Hold
2025-05-20 19:41:00,-0.232,70.81,70.81,70.8,1020.0,0,-0.64,-0.64,Hold
2025-05-20 19:42:00,-0.224,70.78,70.78,70.77,1162.0,0,-0.64,-0.64,Hold
2025-05-20 19:43:00,-0.214,70.8,70.8,70.79,706.0,0,-0.64,-0.64,Hold
2025-05-20 19:44:00,-0.208,70.78,70.78,70.77,492.0,0,-0.64,-0.64,Hold
2025-05-20 19:45:00,-0.207,70.75,70.75,70.74,548.0,0,-0.64,-0.64,Hold
2025-05-20 19:46:00,-0.204,70.76,70.77,70.76,847.0,0,-0.64,-0.64,Hold
2025-05-20 19:47:00,-0.206,70.72,70.72,70.71,2526.0,0,-0.64,-0.64,Hold
2025-05-20 19:48:00,-0.197,70.78,70.78,70.77,749.0,0,-0.64,-0.64,Hold
2025-05-20 19:49:00,-0.213,70.63,70.63,70.62,965.0,0,-0.64,-0.64,Hold
2025-05-20 19:50:00,-0.228,70.61,70.62,70.61,2178.0,0,-0.64,-0.64,Hold
2025-05-20 19:51:00,-0.233,70.65,70.67,70.66,1001.0,0,-0.64,-0.64,Hold
2025-05-20 19:52:00,-0.23,70.69,70.71,70.7,780.0,0,-0.64,-0.64,Hold
2025-05-20 19:53:00,-0.221,70.72,70.72,70.71,1426.0,0,-0.64,-0.64,Hold
2025-05-20 19:54:00,-0.204,70.77,70.77,70.76,764.0,0,-0.64,-0.64,Hold
2025-05-20 19:55:00,-0.201,70.7,70.71,70.7,1020.0,0,-0.64,-0.64,Hold
2025-05-20 19:56:00,-0.198,70.69,70.7,70.69,302.0,0,-0.64,-0.64,Hold
2025-05-20 19:57:00,-0.192,70.71,70.7,70.69,705.0,0,-0.64,-0.64,Hold
2025-05-20 19:58:00,-0.179,70.75,70.75,70.74,623.0,0,-0.64,-0.64,Hold
2025-05-20 19:59:00,-0.168,70.75,70.75,70.74,443.0,0,-0.64,-0.64,Hold
2025-05-20 20:00:00,-0.164,70.71,70.71,70.7,468.0,0,-0.64,-0.64,Hold
2025-05-20 20:01:00,-0.159,70.71,70.72,70.71,918.0,0,-0.64,-0.64,Hold
2025-05-20 20:02:00,-0.153,70.72,70.73,70.72,621.0,0,-0.64,-0.64,Hold
2025-05-20 20:03:00,-0.135,70.79,70.79,70.78,401.0,0,-0.64,-0.64,Hold
2025-05-20 20:04:00,-0.123,70.77,70.78,70.77,931.0,0,-0.64,-0.64,Hold
2025-05-20 20:05:00,-0.106,70.8,70.8,70.79,838.0,0,-0.64,-0.64,Hold
2025-05-20 20:06:00,-0.088,70.82,70.82,70.81,299.0,0,-0.64,-0.64,Hold
2025-05-20 20:07:00,-0.07,70.83,70.84,70.83,525.0,0,-0.64,-0.64,Hold
2025-05-20 20:08:00,-0.062,70.79,70.8,70.79,880.0,0,-0.64,-0.64,Hold
2025-05-20 20:09:00,-0.064,70.73,70.74,70.73,600.0,0,-0.64,-0.64,Hold
